AuthID,Author
3299,"Athanassiadou, L."
3163,"Athey, Susan"
15252,"Athie, Alejandro"
10113,"Atkin, O."
13252,"Atkinson, Charles"
24773,"Atkinson, M."
14894,"Atkinson, Manza B. J."
14891,"Atkinson, Manza B.J."
6300,"Atkinson, Peter"
23567,"Atlas, E"
23643,"Atlas, E."
22516,"Atlas, E. L."
4083,"Atlas, Eliot L."
23623,"Atlas, Elliot L."
25144,"Atlay, N. B."
20355,"Atmacan, H."
17131,"Atoian, G."
23771,"Atolia, Esha"
5656,"Atri, Alireza"
15545,"Attar, Eyal"
23145,"Attarian, Shahram"
21601,"Attia, John R."
13560,"Attia, Ziv"
14060,"Atwoli, Lukoye"
9061,"Atwood, Craig S."
6461,"Atwood, Larry D"
13013,"Atwood, Sidney"
7192,"Au, Yat Shan"
11868,"Au, Yeung"
3098,"Au, Yeung Billy"
2312,"AuYoung, Alvin"
17132,"Aubert, B."
561,"Aubinet, Marc"
16746,"Aubrecht, Donald Michael"
5694,"Auburn, Sarah"
24258,"Auchtung, T. A."
3427,"Audet, Ross"
3502,"Audet, Ross M."
6863,"Audit, Edouard"
13375,"Audoubert, Matthieu"
2824,"Auerbach, Alan"
25145,"Auerbach, B."
5943,"Auerbach, Raymond"
26685,"Auerbach, Wojtek"
20982,"Aufdenberg, Jason P."
23194,"Auge, Alexander"
17133,"Auge, E."
17134,"Augsten, K."
22670,"Auguste, Anesia"
22796,"Auguste, Debra T."
11218,"Augustin, Jakob"
8174,"Auken, Kimberly Van"
551,"Aurela, Mika"
17135,"Aurousseau, M."
27215,"Aushev, Vassiliy"
2123,"Auslaender, Ophir M."
21333,"Austad, Kirsten E."
15071,"Austermann, J."
12961,"Austin, Christine"
8061,"Austin, Christopher P."
24571,"Austin, Melissa A."
17136,"Austin, N."
717,"Ausubel, Frederick"
6308,"Ausubel, Frederick M."
11460,"Autiero, D."
15498,"Auton, Adam"
21890,"Autry, Anita E."
156,"Auty, D. J."
20189,"Avalos, Ana M."
15585,"Avanesov, Andrei S"
26662,"Avendaño, Maier S."
6994,"Avery, Anne C."
523,"Avery, Christopher"
6082,"Avery, Leon"
23463,"Avery, M"
3719,"Avery, M."
13816,"Avery, M. A."
3739,"Avery, M.A."
4104,"Avery, Melody A."
4440,"Avidan, Shai"
12479,"Avila, Jesus"
4725,"Avila, Juan Eugenio Hernandez"
4726,"Avila, Mauricio Hernandez"
23244,"Avino, Mariano"
22550,"Avise, J."
7867,"Avlund, Mikkel"
7509,"Avni, Nir David"
17137,"Avolio, G."
21337,"Avorn, Jerry"
7395,"Avorn, Jerry Lewis"
17138,"Avramidou, R."
345,"Avvakumov, S."
12375,"Awasthi, Amit"
2100,"Awramik, Stanley M."
10601,"Awschalom, David D."
6147,"Axe, J. D."
6152,"Axe, John D."
27295,"Axelrod, T."
25862,"Axen, B."
17139,"Axen, D."
8128,"Axtell, Michael"
15508,"Axtell, Robert C."
17140,"Ay, C."
20386,"Ayad, R."
3044,"Ayanna, Ariel"
5364,"Ayas, Najib T"
13919,"Ayers, Edward L."
24670,"Ayodo, George"
23136,"Ayoub, Albert E."
27127,"Ayoub, M. K."
16543,"Ayouba, Ahidjo"
207,"Ayres, D. S."
8808,"Ayroles, Julien"
13313,"Azad, Bhumika"
15141,"Azari Soufiani, Hossein"
21795,"Azarova, Anna M."
12809,"Azeredo da Silveira, Rava"
10513,"Azim, E."
21481,"Aziz, A."
38,"Aziz, Michael"
1371,"Aziz, Michael J."
17141,"Azuelos, G."
27274,"Azuma, M."
17142,"Azuma, Y."
20734,"Azzolini, V."
17143,"Baak, M. A."
25641,"Baas, A."
25146,"Baas, A. E."
23113,"Babadi, Baktash"
1146,"Babadi, Behtash"
7727,"Babadi, Mehrtash"
55,"Babaian, Tamara"
14489,"Babbush, Ryan"
9318,"Babbush, Ryan Joseph"
25927,"Babcock, Hazen P"
8108,"Babcock, Hazen P."
11875,"Babcock, Linda"
24671,"Babiker, Hamza A."
16856,"Babinec, Thomas"
7887,"Babinec, Thomas Michael"
13776,"Babinec, Tom M."
21225,"Baca, Sylvan C"
22818,"Bacanu, Silviu A"
17144,"Baccaglioni, G."
14443,"Baccarelli, Andrea"
2716,"Bacchetta, Philippe"
17145,"Bacci, C."
21771,"Baccini, Michela"
404,"Baccus, Stephen A."
17146,"Bach, A. M."
17147,"Bachacou, H."
17148,"Bachas, K."
4427,"Bacher, Moritz"
23584,"Bachiochi, D"
23685,"Bachiochi, D."
23669,"Bachiochi, David"
27043,"Bachman, John C."
15145,"Bachrach, Yoram"
17149,"Bachy, G."
17150,"Backes, M."
17151,"Backhaus, M."
265,"Backhouse, C."
9620,"Backstrom, Hans Niclas"
9844,"Backström, Niclas"
24774,"Backus Mayes, J."
20950,"Bacon, Anne-Marie"
4269,"Bacon, David F."
22165,"Bade, Sangeeta"
15270,"Badenhorst, Daleen"
23902,"Bader, Joel S."
17152,"Badescu, E."
3836,"Badgaiyan, Rajendra D"
24218,"Badger, M. A."
16675,"Badger, Marc A."
4047,"Badgley, Catherine"
4578,"Badia, Antonella"
20838,"Badran, Ahmed H."
21986,"Badrossamay, Mohammad R."
20088,"Bae, Sang-Cheol"
16460,"Baecher-Allan, Clare"
5619,"Baer, Heather Joanne"
8207,"Baetscher, Manfred"
12158,"Baez, Sandra"
14347,"Baganizi, Michael"
11087,"Baganoff, F. K."
27341,"Baghbanzadeh, Mahdi"
27337,"Baghbanzadeh, Mostafa"
25147,"Bagiacchi, P."
12499,"Bagley, Alexander F."
17153,"Bagnaia, P."
12357,"Bagnéris, Claire"
17154,"Bahinipati, S."
10114,"Bahn, M."
669,"Bahrami, Adam"
12651,"Bahrami, Adam K."
16236,"Bahreini, Roya"
392,"Bai, Dongwoon"
20771,"Bai, F."
9427,"Bai, Fan"
20759,"Bai, H."
27421,"Bai, Ruobing"
17003,"Bai, Serena"
16032,"Bai, Xiaoying"
7153,"Bai, Xue"
17155,"Bai, Y."
22662,"Bai, Yuanyuan"
14773,"Baibant, Thomas"
7380,"Baicker, Katherine"
4972,"Baier, David B."
10386,"Baier, H."
8833,"Baieva, Svitlana V."
24244,"Baik, A. H. Y."
11890,"Bailes, Matthew"
20468,"Bailey, D."
17156,"Bailey, D. C."
10039,"Bailey, Shara"
8263,"Bailey, Timothy L."
7293,"Bailis, Peter"
6654,"Bailis, Peter David"
10058,"Baillie, Michael G. L."
24672,"Bailliet, Graciela"
4014,"Bailyn, John"
17157,"Bain, T."
6418,"Baine, Ian"
17158,"Baines, J. T."
3253,"Baines, John F."
20208,"Baird, Alison E."
10748,"Baiser, Benjamin"
6939,"Baiser, Benjamin H."
15310,"Baitsch, Lukas"
22229,"Baize, Sylvain"
3870,"Bajari, Patrick"
7500,"Bajcsy, M"
5640,"Bajic, Vladimir B"
8788,"Bajic, Vladimir B."
4529,"Bakalash, R."
21730,"Baker, Allan J."
13153,"Baker, Carl"
11715,"Baker, Charles"
8186,"Baker, Christopher Cher Meng"
9994,"Baker, D. James"
22330,"Baker, David"
9668,"Baker, Dean A."
2909,"Baker, E.T."
54,"Baker, Ellie"
9884,"Baker, Ian"
1968,"Baker, Joel"
17160,"Baker, M. D."
6137,"Baker, M. V."
9006,"Baker, Meghan Ann"
8325,"Baker, Monty T."
17159,"Baker, O. K."
10435,"Baker, Robert"
17161,"Baker, S."
10115,"Baker, T. R."
24224,"Bakewell, David N."
21461,"Bakken, G. S."
16427,"Bakken, Trygve E."
5647,"Bakkour, Akram"
5200,"Bakr, W. S."
7832,"Bakr, Waseem"
7656,"Bakr, Waseem S."
5210,"Bakr, Waseem Sulaiman"
23285,"Bakwin, P. S."
23281,"Bakwin, Peter S."
14875,"Bala Subramaniam, Anand Bala"
3908,"Balagurusamy, V. S. K."
3901,"Balagurusamy, Venkatachalapathy S. K."
12557,"Balaj, Leonora"
6025,"Balakrishnan, Christopher N"
7096,"Balakrishnan, Naduvalath"
24673,"Balanovska, Elena"
24674,"Balanovsky, Oleg"
11731,"Balarajan, Yarlini S"
22071,"Balbontín, Roberto"
20404,"Baldini-Ferroli, R."
11465,"Baldisseri, A."
26557,"Baldo Jr., Danny B."
11466,"Baldo-Ceolin, M."
10116,"Baldocchi, D."
1466,"Baldocchi, Dennis"
1065,"Baldocchi, Dennis D."
21828,"Baldus, Stephan"
3004,"Baldwin, John R."
24193,"Baldwin, Maude Wheeler"
27199,"Baldwin, Tracey M."
24775,"Balek, P."
8038,"Balenger, Susan"
11215,"Balenger, Susan L."
27028,"Balestri, T."
5170,"Baliber, Nairn"
7502,"Balic, V"
12474,"Balint, Balazs"
6643,"Balint, Zsolt"
23326,"Balkanski, Yves J."
9608,"Balke, Michael"
7238,"Ball, Aaron D."
21022,"Ball, Brian"
27054,"Ball, Gareth"
1209,"Ball, Laurence"
8838,"Ball, Marilyn C."
470,"Ballard-Barbash, Rachel"
23637,"Ballenthin, J. O."
216,"Baller, B."
8797,"Ballerini, Evangeline S."
6903,"Ballerini, Evangeline Sierra"
25148,"Balli, F."
7985,"Ballif, Bryan"
6680,"Ballif, Bryan A."
16096,"Balloux, Francois"
9700,"Balmuth, Alexi L."
10517,"Baloh, Robert H."
16097,"Balshine, Sigal"
25922,"Balskus, Emily P"
9932,"Balskus, Emily Patricia"
25658,"Baltasar Dos Santos Pedrosa, F."
1829,"Bambach, Richard"
1942,"Bambach, Richard K."
27108,"Bamberger, I."
459,"Banaji, Mahzarin"
3645,"Banaji, Mahzarin R."
17162,"Banas, E."
20650,"Band, H. R."
13694,"Bandarage, Dileni C."
26104,"Bandi, M. M."
21602,"Bandinelli, Stefania"
3219,"Bandukwala, Hozefa S"
4317,"Bandy, Alan R."
6417,"Bandyopadhyay, Sanmay"
26529,"Bane, Lukas B."
10497,"Banerjee, A."
2711,"Banerjee, Abhijit"
1595,"Banerjee, Abhijit V."
15168,"Banerjee, Arunava"
5806,"Banerjee, Konika"
17163,"Banerjee, P."
17164,"Banerjee, Sw."
17165,"Banfi, D."
24189,"Bang, Jeong K."
14498,"Bang, Marie-Louise"
20073,"Bang, So-Young"
17166,"Bangert, A."
12790,"Bangsberg, David R"
10602,"Bangstad, Sindre"
7355,"Bangura, James J."
24490,"Baniecki, Mary Lynn"
7239,"Banks, Eric"
11467,"Banner, M."
25149,"Bannoura, A. A. E."
21026,"Bansal, Dimple"
17167,"Bansal, V."
16309,"Bansil, A."
22484,"Bansil, Arun"
17168,"Bansil, H. S."
26664,"Bantignies, Frédéric"
6253,"Bantsimba-Malanda, Claudie"
6516,"Bao, J. M."
2420,"Bao, Jiming"
14639,"Bao, Ning"
7483,"Bao, Zhenan"
2394,"Baqir, Reza"
13257,"Baqui, Abdullah H"
2738,"Bar, Moshe"
2105,"Bar-Anan, Yoav"
11942,"Bar-Gill, N."
27261,"Bar-Gill, Nir"
26867,"Bar-Nur, Ori"
3986,"Bar-Oz, G."
4948,"Bar-Oz, Guy"
683,"Bar-Yam, Yaneer"
1633,"Bar-Yosef, Ofer"
26257,"Barabash, Ana"
4651,"Barabási, Albert-László"
4846,"Barabási, Albert-­‐László"
20699,"Baracchini, E."
25604,"Barajas, C. A. Chavez"
1652,"Barak, Boaz"
27244,"Barak, G."
1566,"Barak, Gilad"
17169,"Barak, L."
12860,"Barak, Meir M."
8814,"Baram, Mor"
7818,"Barandes, Jacob Aaron"
17170,"Baranov, S. P."
20135,"Baranowska Körberg, Izabella"
21863,"Baranowski, Catherine"
17171,"Barashkou, A."
12187,"Barat, Lawrence M."
8871,"Baratin, Delphine"
17172,"Barbaro Galtieri, A."
25952,"Barbaro Galtieri, A."
5556,"Barbash, Daniel"
5768,"Barbe, Valérie"
9001,"Barber, Jabulani Randall"
17173,"Barber, T."
2284,"Barber, Theresa M."
17174,"Barberio, E. L."
17175,"Barberis, D."
3386,"Barberis, Nicholas"
17176,"Barbero, M."
21227,"Barbieri, Christopher E"
5114,"Barbieri, M."
21947,"Barbry, Pascal"
23967,"Barc, Julien"
23834,"Barcellos-Hoff, Mary Helen"
11803,"Barch, Deanna M."
26217,"Barch, Mariya"
14568,"Barcilon, Victor"
13499,"Barczak, Amy K."
20568,"Bard, D. J."
23960,"Bardai, Abdennasser"
12441,"Bardeesy, Nabeel"
17177,"Bardin, D. Y."
24572,"Barfield, Richard"
1969,"Barfod, Gry H."
1097,"Barfuss, Michael H. J."
5366,"Barger, Laura"
2107,"Barghoorn, Elso S."
10389,"Bargmann, C. I."
26692,"Bargmann, Cornelia I."
17178,"Barillari, T."
301,"Barish, B."
17179,"Barisonzi, M."
15954,"Barka, Aykut"
14610,"Barkats, D."
10657,"Barkats, Denis"
14684,"Barker Plotkin, Audrey A."
13443,"Barker, Douglas"
12027,"Barker, Douglas D."
359,"Barker, M. A."
5812,"Barker, Robert H."
8082,"Barker, Robert Howard"
4552,"Barker-Plotkin, Audrey A."
13645,"Barkley, M. P."
22475,"Barkley, Michael P."
17180,"Barklow, T."
3965,"Barletta, Barbara"
4557,"Barlow, David H."
26266,"Barlow, Michael J."
17181,"Barlow, N."
20469,"Barlow, R. J."
7966,"Barmada, S. J."
7558,"Barmettler, Peter"
22356,"Barna, Jennifer C. J."
24073,"Barnabas, Ruanne"
21542,"Barnard, John"
2770,"Barner, David"
274,"Barnes Jr., P. D."
3106,"Barnes, Barry"
3118,"Barnes, Jason B."
7440,"Barnes, Kayla G."
5055,"Barnes, Lucy"
25863,"Barnes, S. L."
22639,"Barnesmoore, Luke"
4061,"Barnet, J."
20948,"Barnet-Lamb, Thomas"
2238,"Barnett, Alex"
2225,"Barnett, Alex H."
17182,"Barnett, B. M."
5396,"Barnett, Barry"
17183,"Barnett, R. M."
4202,"Barnhart, Cynthia"
21208,"Barnitz, R. Anthony"
25150,"Barnovska, Z."
10518,"Barohn, Richard"
1647,"Baron, Andrew S."
1725,"Baron, Andrew Scott"
2805,"Baron, James N."
17184,"Baroncelli, A."
17185,"Barone, G."
17186,"Barr, A. J."
9885,"Barr, Alan"
1343,"Barr, Alan G."
2545,"Barr, David"
14760,"Barr, Dorothy J"
157,"Barr, G."
2653,"Barr, Ruth S."
21836,"Barrandon, Ornella"
24675,"Barrantes, Ramiro"
22646,"Barraud, Q."
25151,"Barreiro Guimarães da Costa, J."
17188,"Barreiro Guimarães da Costa, J."
17187,"Barreiro, F."
6587,"Barreiro, J. T."
10717,"Barreiro, Julio T."
24313,"Barrell, Daniel"
26010,"Barrera, C. Oropeza"
13386,"Barrera, Luis A."
20957,"Barret, Didier"
495,"Barret, Emily"
14466,"Barrett, Christopher B."
14703,"Barrett, E. S."
14700,"Barrett, Emily S."
1936,"Barrett, Janet M."
26865,"Barrett, Jeffrey C."
26314,"Barrett, Lee B"
22469,"Barrett, Steven R. H."
6371,"Barrett, Terrence A."
158,"Barrett, W. L."
23464,"Barrick, J"
23291,"Barrick, J. A."
26641,"Barrientos, Sergio"
17189,"Barrillon, P."
718,"Barrière, Antoine"
3611,"Barro, Jason R."
2390,"Barro, Robert"
3608,"Barro, Robert J."
16264,"Barron, D."
2200,"Barron, Greg"
6262,"Barron, Patricia"
12984,"Barros, Fernando"
5801,"Barrow, Jeffery"
10867,"Barrows, R. Scott"
3149,"Barry, Andrew"
11746,"Barry, Evan R."
4048,"Barry, John C."
3234,"Barry, Michael John"
13051,"Barry, Peter A"
11046,"Bartel, N."
21981,"Bartels, Stefanie J. J."
7697,"Barth, Aaron J."
13904,"Barth, Vanessa N."
13799,"Barthel, C"
4813,"Barthel, Christian"
16043,"Barthel, Thomas"
14834,"Barthelmy, Scott"
12210,"Bartholomew, Blaine"
23299,"Bartlett, D. S."
21898,"Bartlett, S. D."
1973,"Bartley, Julie K."
17190,"Bartoldus, R."
17191,"Barton, A. E."
15416,"Barton, Abby"
11301,"Barton, Anne"
16098,"Barton, Nick"
962,"Barton, Robert A."
25152,"Bartos, P."
17192,"Bartsch, D."
17193,"Bartsch, V."
1149,"Bartz, Kevin"
26376,"Bartz, Traci M."
23249,"Barua, D."
1157,"Barutcuoglu, Zafer"
4611,"Barvosa-Carter, W."
1322,"Barvosa-Carter, William"
4937,"Baryakhtar, Maria"
20157,"Barz, Stefanie"
14659,"Bar‐Oz, Guy"
3050,"Bas, Muhammet Ali"
15358,"Baselga, Jose"
13463,"Baserga, Susan"
22463,"Bash, J. O."
20803,"Basha, Tamer A."
14184,"Bashirova, Arman A."
11398,"Basinga, Paulin"
15342,"Bass, Adam J"
11699,"Bass, Jessica R."
25153,"Bassalat, A."
16785,"Basset, Yves"
12932,"Bassil, Ribal"
24220,"Bassman, L. C."
16674,"Bassman, Lori C."
24573,"Basso, Daniela"
6993,"Bassols, Anna"
11468,"Bassompierre, G."
14450,"Bastani, Roshan"
21603,"Bastardot, François"
14504,"Bastien, Renaud"
15632,"Bastin, Mark E."
4065,"Bastir, Markus"
3319,"Basturk, Ozden"
26780,"Basu, Anindita"
9432,"Basu, Srinjan"
14493,"Basu, Subhasree"
24776,"Basye, A."
13847,"Batchelor, R. L."
24256,"Bates, Amanda E."
7883,"Bates, Brandon"
8109,"Bates, Mark"
17194,"Bates, R. L."
2984,"Bates, Robert"
3048,"Bates, Robert H."
11891,"Bates, Samuel"
4781,"Bateson, Patrick"
3245,"Bather, John"
20529,"Batignani, G."
25864,"Batista, S. J."
17195,"Batkova, L."
17196,"Batley, J. R."
16230,"Batorsky, Rebecca Emily"
17197,"Battaglia, A."
20662,"Battaglia, M."
5267,"Battaglia, Peter"
14451,"Battaglia, Tracy A."
7634,"Battat, James"
3623,"Battelli, Lorella"
3465,"Battisti, David S."
17198,"Battistin, M."
17199,"Battistoni, G."
14616,"Battle, J. O."
10658,"Battle, John O."
24314,"Batzer, Mark A."
20204,"Bau, Tolgor"
27128,"Bauce, M."
7046,"Baudet, Aurélie"
4064,"Baudinette, R. V."
17200,"Bauer, F."
21527,"Bauer, Johannes"
15633,"Bauer, Michael"
22331,"Bauer, Siegfried"
22332,"Bauer-Gogonea, Simona"
11150,"Baugh, Jonathan"
5248,"Baugh, L Ryan"
4968,"Baugher, Britton W. H."
23253,"Baum, D. A."
16233,"Baum, Joel A.C."
9245,"Baumberg, Jeremy J."
21543,"Baumeister, Sebastian E."
4538,"Baumert, Julian"
22683,"Baumgartner, Richard"
14141,"Bausch, Daniel G."
21040,"Bausch, Peter"
10961,"Bautz, M."
11093,"Bautz, M. W."
14815,"Bautz, Marshall W."
21265,"Bavari, Sina"
14172,"Bavigadda, Viswanath"
17201,"Bawa, H. S."
4588,"Bawendi, Moungi G."
16390,"Baxi, Laxmi V"
5447,"Baxter, Ivan"
6812,"Baxter, Simon W."
3239,"Bayer, Ronald"
851,"Bayley, Hagan"
10962,"Bayliss, Matthew"
26872,"Baym, Michael"
6220,"Bayraktaroglu, L"
5341,"Bayraktaroglu, Leyla"
4805,"Bazerman, Max H."
10963,"Bazin, G."
26588,"Bañados, E."
25865,"Beacham, J. B."
15431,"Beagan, Carolyn"
23375,"Beagley, Stephen R."
24315,"Beal, Kathryn"
24777,"Beale, S."
319,"Beall, E."
13240,"Bean, Bruce P."
24546,"Beane-Freeman, Laura"
20968,"Bear, Ashley"
14053,"Bear, Mark F"
15634,"Bearden, Carrie E."
77,"Beardsley, Paul"
17202,"Beare, B."
27358,"Bearman, S. K."
25154,"Beattie, M. D."
13757,"Beattie, Patrick"
13805,"Beattie, Patrick Daniel"
17203,"Beau, T."
21604,"Beauchamp, Jonathan"
9055,"Beauchamp, Jonathan P."
17204,"Beauchemin, P. H."
8062,"Beaudoin, Jennifer A."
3051,"Beaudoin, Richard"
11222,"Beaumont, Christopher N"
8901,"Beauregard, Pascale"
5871,"Beautrais, Annette"
13673,"Beaver, M. R."
8009,"Beccerril, Hector A."
17205,"Beccherle, R."
7452,"Becher, Thomas"
12761,"Bechthold, Andreas"
17206,"Bechtle, P."
335,"Bechtol, K."
23691,"Bechtold, Peter"
8476,"Beck, Celeste"
8195,"Beck, Elizabeth M."
25659,"Beck, G. A."
17207,"Beck, H. P."
10433,"Beck, James C."
27403,"Beck, Kristin M."
4256,"Beck, Nathaniel"
1129,"Beck, T.J."
25932,"Becker, A. K."
16378,"Becker, Anne E."
153,"Becker, B. R."
24153,"Becker, Ericka A."
16815,"Becker, Erin"
16736,"Becker, Erin L."
7445,"Becker, Justin S."
24778,"Becker, K."
26993,"Becker, Kevin G"
1935,"Becker, Kris J."
20808,"Becker, Michael"
24779,"Becker, S."
21266,"Becker, Stephan"
9513,"Becker-Ziaja, Beate"
13015,"Beckerman, Jessica L."
2965,"Beckert, Sven"
2760,"Beckfield, Jason"
17208,"Beckingham, M."
6246,"Beckles, Diane M"
23958,"Beckmann, Britt Maria"
17209,"Becks, K. H."
20969,"Beckwith, Noor M R"
25155,"Becot, C."
8739,"Bed'Hom, Bertrand"
17211,"Beddall, A."
17210,"Beddall, A. J."
3173,"Bedford, Trevor"
17212,"Bedikian, S."
1668,"Bedny, Marina"
17213,"Bednyakov, V. A."
24676,"Bedoya, Gabriel"
17214,"Bee, C. P."
23279,"Beecher, K. M."
4782,"Beedle, Alan S."
26385,"Beekman, Marian"
8705,"Beeler, Jason"
7539,"Beem, Christopher"
1449,"Beeman, J. W."
24780,"Beemster, L. J."
23665,"Beer, R"
4095,"Beer, Reinhard"
4172,"Beerenwinkel, Niko"
21432,"Beerman, Isabel Eleanor"
25156,"Beermann, T. A."
17215,"Begel, M."
22819,"Begemann, Martin"
11704,"Beggs, Alan H."
17216,"Behar Harpaz, S."
13073,"Behar, Samuel M."
17217,"Behera, P. K."
21779,"Behlich, Anna-Sophie"
23963,"Behr, Elijah R."
27129,"Behr, J. K."
25157,"Behr, K."
20094,"Behrens, Timothy W."
4046,"Behrensmeyer, Anna K."
3621,"Behroozi, Cyrus H."
13483,"Bei, Amy K"
8634,"Beier, Jonathan S."
7848,"Beilinson, Alexander"
17218,"Beimforde, M."
12196,"Beinart, R A"
27096,"Beinart, R. A."
16816,"Beinart, Roxanne"
16807,"Beinart, Roxanne A."
16732,"Beinart, Roxanne Abra"
9646,"Bejerano, Gill"
9992,"Bekker, A."
10117,"Bekker, R."
4601,"Bektemirov, Baur"
21948,"Bel, Alain"
17219,"Belanger-Champagne, C."
16365,"Belavusava, Vera"
7272,"Belcher, Angela M."
25623,"Belenguer, M. Jimenez"
3987,"Belfer-Cohen, A."
3949,"Belfer-Cohen, Anna"
14660,"Belfer‐Cohen, Anna"
3566,"Belhumeur, Peter N."
226,"Belias, A."
9085,"Belisle, Rebecca"
13202,"Beliveau, Brian J."
3311,"Belkin, Gary S."
4248,"Belkin, M. A."
3348,"Belkin, Mikhail"
3351,"Belkin, Mikhail A."
13037,"Bell, Adrian Viliami"
1072,"Bell, Charles D."
1296,"Bell, David C."
14984,"Bell, J. F."
9958,"Bell, J. F., III"
1851,"Bell, James F. III"
10712,"Bell, Monica Clarice"
23650,"Bell, N."
17220,"Bell, P. J."
17221,"Bell, W. H."
17222,"Bella, G."
25965,"Bella, L. Aperio"
17223,"Bellagamba, L."
21945,"Bellamy, Valérie"
1635,"Bellare, Mihir"
26902,"Bellec, Pierre"
25158,"Bellerive, A."
12514,"Bellin, Robert M."
17224,"Bellina, F."
20617,"Bellis, M."
22820,"Belliveau, Richard A"
2427,"Bellizzi, John J. III"
25660,"Bellomo, G."
17225,"Bellomo, M."
17226,"Belloni, A."
4963,"Belmaker, Miriam"
6192,"Belmont, John"
5166,"Belmonte, Juan A."
17227,"Beloborodova, O."
25598,"Beloborodova, O. L."
17228,"Belotskiy, K."
16991,"Belser, Peter"
11944,"Belthangady, Chinmay N."
10261,"Belton, Jon-Matthew"
17229,"Beltramello, O."
21230,"Beltran, Himisha"
6818,"Beltran, Margarita"
4247,"Belyanin, A"
3356,"Belyanin, Alexey"
16359,"Belzer, Clara"
802,"Ben Amar, Martine"
17230,"Ben Ami, S."
24677,"Ben-Ami, Haim"
4459,"Ben-Artzi, Aner"
775,"Ben-Chen, Mirela"
20516,"Ben-Haim, E."
12973,"Ben-Sahra, Issam"
1659,"Ben-Sasson, Eli"
13910,"Ben-Shach, Gilad"
8712,"Ben-Shaul, Yoram"
865,"Ben-Zion, Yehuda"
22074,"Ben-Zvi, Ayal"
24748,"Benage, Matthew"
17231,"Benary, O."
17232,"Benchekroun, D."
13330,"Bencherif, Sidi A."
17233,"Benchouk, C."
17234,"Bendel, M."
595,"Bender, C."
27130,"Bender, M."
1616,"Bender, Michael A."
24781,"Bendtz, K."
23301,"Bendura, R. J."
23525,"Bendura, Richard"
22821,"Bene, Judit"
8574,"Benedick, Andrew J."
25661,"Benedict, B. H."
17235,"Benekos, N."
26484,"Benenson, Joyce F."
4025,"Benenson, Joyce Frances"
22785,"Benes, Cyril H."
10908,"Benetti, S."
10873,"Benford, Dominic J."
17236,"Benhammou, Y."
24782,"Benhar Noccioli, E."
12808,"Benichou, Raphael"
24783,"Benitez Garcia, J. A."
21755,"Benitez, Diego"
20618,"Benitez, J. F."
17016,"Benito-Pena, E."
21768,"Benjamin Rogers, W."
15339,"Benjamin, Christopher"
17237,"Benjamin, D. P."
9054,"Benjamin, Daniel J."
21499,"Benjamin, David Isaiah"
6438,"Benjamin, Emelia J"
22719,"Benjamin, Ivor"
11892,"Benjamin, Robert A."
21544,"Benke, Kelly S."
2951,"Benmamoun, Elabbas"
8567,"Benn, Susanna"
2285,"Benner, Shawn G."
856,"Benner, Steven A"
2034,"Benner, Steven A."
8950,"Bennett, David A"
9067,"Bennett, David A."
6492,"Bennett, Erin"
12776,"Bennett, Gary G."
24097,"Bennett, Kara"
1650,"Bennett, Katherine F."
22141,"Bennett, Richard R."
21267,"Bennett, Richard S."
11937,"Bennett, S D"
11930,"Bennett, S. D."
11954,"Bennett, Steven"
25928,"Bennett, Vann"
12953,"Benoist, Christophe"
5281,"Benoist, Christophe O."
17238,"Benoit, M."
14705,"Benoit, Roland"
16609,"Benoit, Roland G."
15570,"Benoukraf, Touati"
17239,"Bensinger, J. R."
11469,"Benslama, K."
10860,"Benson, B. A."
26462,"Benson, Herbert"
17240,"Bentvelsen, S."
6335,"Bentzen, Paul"
12273,"Benvenisty, Nissim"
6645,"Benyamini, Dubi"
21133,"Benzi, R."
7868,"Benzi, Roberto"
20210,"Bená, Daniela de Cássia"
12896,"Berardi, Marcelo J."
24444,"Berberich, Matthew J."
16677,"Berck, Matthew E"
485,"Bereby-Meyer, Yoella"
860,"Berent, Iris"
14162,"Beres, Kaytlyn A."
27131,"Beresford, L."
25662,"Beretta, M."
659,"Berezovsky, Igor N."
7771,"Berezovsky, Jesse"
6901,"Berg, Angela M."
7554,"Berg, Erez"
2376,"Berg, Howard"
8427,"Berg, Howard Curtis"
3276,"Bergamasco, A."
15500,"Bergan, Joseph F"
21891,"Bergan, Joseph F."
17241,"Berge, D."
17242,"Bergeaas Kuutmann, E."
22822,"Bergen, Sarah E"
13445,"Bergen, Sarah E."
11654,"Berger, Bonnie"
13900,"Berger, Daniel"
16472,"Berger, Daniel R."
10915,"Berger, E."
10877,"Berger, Edo"
21605,"Berger, Klaus"
17243,"Berger, N."
6844,"Berger, Omer"
10449,"Bergeron, Dominic"
279,"Bergfeld, T."
17244,"Berghaus, F."
6595,"Bergholm, V."
9545,"Berghorst, Lisa Hinckley"
21085,"Bergin, Edwin A."
13170,"Bergl, Richard A."
22440,"Bergland, Alan O."
12320,"Berglund, Birgitta"
17245,"Berglund, E."
5916,"Bergman, Casey M."
6325,"Bergman, Molly A."
21268,"Bergman, Nicholas H."
6200,"Bergman, R. Lindsey"
594,"Bergmann, D."
23376,"Bergmann, Daniel J."
14974,"Bergmann, Kristin D."
15635,"Bergmann, Ørjan"
15061,"Bergstra, J."
15063,"Bergstra, James"
3067,"Bergstrom, Carl T."
17246,"Beringer, J."
805,"Berker, A. Selim"
4646,"Berker, Ahmet Selim"
